14.01362324,120.7812643,172.7
14.01322886,120.7825066,176.5
14.01303054,120.782921,178.6
14.01203449,120.7841667,181.2
14.0118384,120.7849945,177.6
14.01144176,120.7858234,179
14.01144844,120.7870634,179.2
14.01145289,120.7878901,179.4
14.01106066,120.7895457,192.4
14.01086786,120.7909935,199.2
14.01046897,120.791409,203.2
14.01007449,120.7926512,207.9
14.00987614,120.7930657,200.2
14.00927999,120.7941023,155
14.00808544,120.7957623,213.3
14.00748925,120.796799,227
14.00729089,120.7972134,226.5
14.00629466,120.798459,227
14.0059001,120.7997012,232
14.005705,120.8007356,240.4
14.0055088,120.8015633,246.7
14.00531369,120.8025978,250.2
14.00511748,120.8034255,252.6
14.00492344,120.8046666,241.1
14.00472721,120.8054943,236.1
14.00453315,120.8067354,245.9
14.00373303,120.8071532,251
14.00313997,120.8088098,235.3
14.00274207,120.809432,231.6
14.0025458,120.8102597,236.2
14.00255011,120.8110864,241.8
14.00236135,120.8133608,266.8
14.00216506,120.8141885,264
14.0019709,120.8154296,251.2
14.00217681,120.8164618,257.9
14.00258329,120.8174929,257
14.00258861,120.8185262,262.2
14.00299294,120.8191439,268.9
14.00339833,120.8199683,249.6
14.00400429,120.8207917,245.1
14.00401064,120.8220316,269.5
14.00401698,120.8232716,280.2
14.00402225,120.8243049,294.1
14.00422387,120.8245105,298
14.00443287,120.8261627,316.5
14.00463763,120.8269883,312.9
14.00464183,120.8278149,308.3
14.00484868,120.8290538,320.4
14.005254,120.8298783,327.6
14.00526027,120.8311183,327.6
14.005465,120.8319438,326.7
14.00606983,120.8325605,323.4
14.0068773,120.8335894,325
14.0070841,120.8348284,333.4
14.00748938,120.8356528,338.7
14.00809418,120.8362695,341
14.00829888,120.8370951,342.9
14.00890471,120.8379185,348.7
14.00950949,120.8385352,350.3
14.01011324,120.8389452,352
14.01091754,120.8393542,353.1
14.01152128,120.8397642,351.3
14.01252509,120.8399653,353.5
14.01332731,120.8399609,354.6
14.01412952,120.8399565,369.5
14.01533283,120.8399499,373.3
14.01593241,120.8395332,379.5
14.01673046,120.8387021,391.3
14.01753057,120.8382843,399.1
14.01833171,120.8380732,413.1
14.01933338,120.837861,427.7
14.01993501,120.8378577,428.8
14.02073716,120.8378533,406.4
14.02174192,120.8382611,359.6
14.02254718,120.8388767,377.9
14.02335139,120.8392857,373.3
14.02415767,120.840108,373
14.02456288,120.8409325,382.9
14.02516861,120.841756,376.1
14.02557484,120.8427872,389.2
14.0257795,120.8436128,403.2
14.02618469,120.8444374,432.7
14.02658987,120.8452619,460.3
14.02719455,120.8458787,468.1
14.02760076,120.84691,481.8
14.02820646,120.8477335,481.8
14.0296153,120.8487593,478
14.03042151,120.8495817,480.5
14.0314262,120.8499896,486.4
14.0320288,120.850193,482
14.03303451,120.8508076,491.6
14.03403918,120.8512156,487.2
14.0344433,120.8518335,492
14.03504795,120.8524503,489.4
14.03585311,120.8530661,501.6
14.0362562,120.8534773,506.9
14.03686186,120.8543009,519.5
14.03706647,120.8551266,534.1
14.03787163,120.8557424,540.6
14.03847524,120.8561525,543.7
14.03927834,120.8563549,541.8
14.04008144,120.8565573,545.8
14.04108404,120.8565518,552.9
14.04188611,120.8565475,551
14.04248766,120.8565442,546.4
14.04328973,120.8565399,540.1
14.0444918,120.8563267,556.7
14.04569284,120.8559067,554.6
14.04669336,120.8554879,539.2
14.04749335,120.8550701,534.2
14.04829437,120.8548591,534.8
14.04909539,120.854648,545.6
14.04989537,120.8542303,561.1
14.05069741,120.854226,564.9
14.05169789,120.8538071,579.4
14.05209891,120.853805,577.4
14.05410192,120.8533807,556.2
14.0545019,120.8531719,559.6
14.05570287,120.8527519,577.4
14.05650179,120.8521275,571.3
14.05690072,120.8517119,559.5
14.0578991,120.8508796,522.2
14.05789494,120.8500528,536.1
14.05789078,120.8492259,549.3
14.05808608,120.8481913,591.6
14.05828242,120.8473633,628.8
14.05828034,120.8469499,632.7
14.05827408,120.8457097,616.6
14.05806732,120.8444705,610.8
14.05806314,120.8436437,616.4
14.05805686,120.8424035,625.5
14.05805163,120.8413699,626.2
14.05845053,120.8409544,625.4
14.05945198,120.8407422,624.8
14.06025398,120.8407379,621.5
14.06145697,120.8407314,616.1
14.06225897,120.840727,608
14.06366246,120.8407194,591.1
14.06506594,120.8407118,579.7
14.06646943,120.8407042,583.5
14.06767242,120.8406977,590.8
14.06867386,120.8404856,586.4
14.06987685,120.8404791,578.1
14.07047624,120.8400625,572.1
14.07087724,120.8400603,568.2
14.07187762,120.8396414,563.1
14.07307956,120.8394282,560.4
14.07407994,120.8390094,553.1
14.07528188,120.8387962,550.6
14.07588232,120.8385862,548.8
14.07688482,120.8385808,545.5
14.07888982,120.83857,536.6
14.08009071,120.8381501,532.4
14.08149316,120.8379358,525.1
14.08249461,120.8377237,520
14.0832945,120.8373059,515.7
14.08429489,120.8368871,510.3
14.08509266,120.8360558,506.3
14.08549048,120.8354335,503.7
14.0856878,120.8348123,502
14.08588086,120.8333641,503.6
14.08587873,120.8329507,503.3
14.08607072,120.8312958,499.1
14.08606859,120.8308824,496.5
14.08666371,120.8296388,477.3
14.08706152,120.8290165,474.7
14.08745719,120.8279807,462.9
14.08805443,120.8271506,455
14.08885431,120.8267328,455
14.08945262,120.8261093,451.8
14.0902525,120.8256915,454.8
14.09105131,120.825067,452.1
14.09225114,120.8244403,459.2
14.09325047,120.8238147,459.4
14.09424979,120.823189,455.5
14.09544964,120.8225623,450.6
14.09584958,120.8223534,449.8
14.09684785,120.821521,442.6
14.09764561,120.8206897,436.1
14.09784183,120.8198617,431
14.09863959,120.8190304,427.8
14.09923683,120.8182002,428.6
14.09943305,120.8173721,426.8
14.09962819,120.8163374,423.9
14.09962281,120.8153038,418.9
14.10001846,120.8142679,412.5
14.10061678,120.8136444,407.4
14.10141562,120.8130198,406.9
14.10161506,120.812812,407.7
14.08682179,120.7831258,280.9
14.08621699,120.7825091,279.1
14.0854095,120.78148,267.8
14.08460311,120.7806577,268.7
14.08399831,120.7800409,263.1
14.0829914,120.7792198,248.9
14.0821861,120.7786042,233.5
14.0815813,120.7779874,226.9
14.08097649,120.7773707,198.7
14.07896046,120.7753149,167.8
14.07815405,120.7744926,205.2
14.07734431,120.7730501,200.3
14.07653678,120.7720211,172.9
14.07573145,120.7714055,196.9
14.07512552,120.770582,208.9
14.07472009,120.7697574,208
14.07411415,120.768934,217.3
14.0735082,120.7681105,213.5
14.07290225,120.767287,207.9
14.07229741,120.7666703,207.5
14.07148983,120.7656413,209.1
14.069878,120.7642034,200.4
14.06927202,120.7633799,197.1
14.06846666,120.7627643,193
14.06766016,120.761942,188.4
14.06685367,120.7611197,184.4
14.06585002,120.7609187,180.2
14.06605276,120.761331,181.5
14.06625662,120.7619501,183.2
14.06686261,120.7627735,188.3
14.06767022,120.7638026,193.2
14.06807569,120.7646272,196
14.06888773,120.7664832,202.1
14.0694948,120.7675133,207.6
14.06990247,120.7687514,209.5
14.07071003,120.7697804,213.4
14.0717203,120.7712217,221.4
14.07252895,120.7724575,225.6
14.07313709,120.7736944,228.5
14.07374522,120.7749313,230.4
14.07435224,120.7759614,230.2
14.07515865,120.7767837,237.7
14.07596946,120.7784329,232.6
14.07677806,120.7796686,250.5
14.07819254,120.7817278,246.5
14.07900002,120.7827568,206.8
14.07980859,120.7839926,188.8
14.08041447,120.784816,207.8
14.08102035,120.7856395,248.6
14.08162513,120.7862562,265.8
14.08263418,120.7874908,270.1
14.08404533,120.7889299,251.6
14.08505328,120.7899578,300
14.08606124,120.7909857,300.1
14.08646442,120.7913969,303.3
14.08767396,120.7926304,309.6
14.08827982,120.7934539,316
14.08868409,120.7940718,322
14.08888677,120.7944841,323.8
14.08969204,120.7950997,311.5
14.09069999,120.7961277,325.7
14.09110425,120.7967456,334.6
14.0921122,120.7977736,337.5
14.09332391,120.7994206,347.8
14.09352658,120.7998329,351.1
14.09473829,120.8014799,360.2
14.09494204,120.802099,363.4
14.09554789,120.8029225,367.8
14.09635642,120.8041584,373.5
14.09736761,120.8058066,378.1
14.09777403,120.806838,376.8
14.09838096,120.8078683,381.4
14.09858363,120.8082806,383.1
14.09879169,120.8097266,388.5
14.0991981,120.810758,396.2
14.09920241,120.8115849,402.2
14.09940831,120.8126174,405.7
14.09961313,120.8134432,409.2
14.09901374,120.81386,410.1
14.0984122,120.8138633,402.7
14.0980101,120.8136588,402.5
14.09660222,120.8128396,399.6
14.09579587,120.8120172,399.5
14.09378541,120.8109947,392.7
14.09318066,120.8103778,388.1
14.09217381,120.8095565,375.9
14.09076273,120.8081173,367.1
14.08995748,120.8075016,351.3
14.08874907,120.8064747,357.4
14.08814217,120.8054445,348
14.08713534,120.8046232,319.7
14.08632901,120.8038008,315.3
14.0855216,120.8027718,315.5
14.0845137,120.8017438,302.7
14.08310371,120.8005114,290.9
14.08270054,120.8001002,273.2
14.08169263,120.7990723,305.5
14.08108572,120.7980421,312.7
14.08007563,120.7966008,318.9
14.07946762,120.7953639,305.1
14.07906336,120.7947461,302.6
14.07845861,120.7941293,280.2
14.07704533,120.7922769,297.7
14.07664216,120.7918657,314.3
14.07563204,120.7904244,319.5
14.0748235,120.7891887,340.4
14.07421654,120.7881586,336.5
14.07381118,120.787334,318
14.07300262,120.7860983,320.4
14.07239675,120.7852749,319.1
14.07138548,120.7836269,308.9
14.0705747,120.7819778,284.1
14.07017261,120.7817734,283.6
14.06936402,120.7805377,287.2
14.06855321,120.7788885,273.5
14.06774349,120.7774461,253.7
14.06673105,120.7755914,245.6
14.0657208,120.7741501,230.7
14.06511264,120.7729133,213
14.06450448,120.7716764,201.1
14.06430065,120.7710574,199
14.0640957,120.7702317,194.6
14.06348863,120.7692015,195.5
14.06328367,120.7683758,183.9
14.0628782,120.7675512,178.1
14.06247273,120.7667266,174.4
14.06186564,120.7656965,171.5
14.06125853,120.7646663,168.9
14.06065366,120.7640496,168.2
14.06004766,120.7632261,163.6
14.05944165,120.7624026,158.8
14.05903615,120.761578,156.3
14.05843238,120.761168,150.1
14.05802912,120.7607569,149.8
14.05681931,120.7595234,155.2
14.05601389,120.7589078,155.3
14.05521185,120.7589124,147
14.0542093,120.7589181,138.3
14.05340838,120.7591294,141.8
14.05301188,120.7599586,147.6
14.05321577,120.7605777,148.2
14.05322479,120.7622315,168.9
14.05343092,120.7632639,172.7
14.05363705,120.7642964,165.8
14.05404481,120.7655344,176.9
14.05425316,120.7669803,187.1
14.054261,120.7684273,188
14.0546676,120.7694585,192.6
14.05487369,120.7704909,201.5
14.05488039,120.7717312,223
14.05508647,120.7727636,234.5
14.05549638,120.774415,270.5
14.05610789,120.7762719,322.2
14.05651333,120.7770964,320.4
14.05732198,120.7783321,335.5
14.05792791,120.7791555,364.9
14.05873654,120.7803911,407.7
14.06014555,120.7814167,346
14.06075256,120.7824468,364.3
14.06135846,120.7832702,410.2
14.06176276,120.783888,441.7
14.06297344,120.7853281,448.5
14.06337663,120.7857393,435.3
14.0643857,120.7869738,407.4
14.06519097,120.7875894,422.8
14.06599733,120.7884116,458.9
14.06740737,120.7896439,420.6
14.06821372,120.7904662,400.3
14.06922493,120.7921142,358
14.07043226,120.7929342,338.4
14.07083543,120.7933453,328.3
14.07184445,120.7945799,336.3
14.07264969,120.7951955,313.2
14.07386027,120.7966356,313.8
14.07466986,120.7980781,354.8
14.07548052,120.7997272,360.9
14.07649058,120.8011685,362.5
14.07709748,120.8021986,355.5
14.0777033,120.8030221,352.3
14.07851177,120.8042578,350.1
14.07931916,120.8052869,322.9
14.08012762,120.8065226,334.9
14.08174023,120.8081674,345.7
14.08254761,120.8091964,323.1
14.08335391,120.8100188,326.1
14.08516701,120.8116625,369.2
14.08577174,120.8122793,374.2
14.08657697,120.812895,382.2
14.08738435,120.8139241,395
14.0877875,120.8143353,391.7
14.08879538,120.8153634,391
14.08940012,120.8159802,390.5
14.09020643,120.8168027,405.6
14.09081116,120.8174195,414.7
14.09121753,120.8184509,420.1
14.09142233,120.8192767,423.5
14.09142769,120.8203103,426.7
14.09183406,120.8213417,431.3
14.09183942,120.8223753,438.5
14.09204421,120.8232011,446.9
14.0920517,120.8246481,459
14.09125182,120.8250659,454.6
14.0906503,120.8250692,448.9
14.08944513,120.8246623,435.4
14.0882389,120.8240487,435.2
14.08723211,120.8232273,443.1
14.08602482,120.8224071,446.1
14.08521961,120.8217913,445.5
14.08300662,120.8203564,419.1
14.08200199,120.8199485,379
14.08139728,120.8193317,372.9
14.07938482,120.8178957,405
14.07797599,120.81687,404.7
14.07696922,120.8160487,374.5
14.0753599,120.815024,427
14.0745504,120.8135815,403.2
14.07314265,120.8127625,394.2
14.07233638,120.8119402,388
14.07173274,120.8115301,396.4
14.07052441,120.8105033,414
14.06911126,120.8086508,437.8
14.06870704,120.808033,445.4
14.06769594,120.806385,464.5
14.06729171,120.8057672,467
14.06587853,120.8039148,495.7
14.0650679,120.8022657,509.5
14.06385518,120.8004122,541.5
14.06344876,120.799381,534.2
14.06284184,120.7983509,501.6
14.06142859,120.7964986,443.3
14.06061898,120.7950562,420.8
14.06001204,120.7940262,407.3
14.05920351,120.7927905,411.5
14.0575864,120.7903192,494.2
14.05697833,120.7890825,554.5
14.05617086,120.7880535,530.1
14.05515847,120.786199,483.9
14.05434766,120.7845499,501.6
14.05373733,120.7828998,459.9
14.05353462,120.7824875,462.8
14.0531292,120.781663,472.1
14.05272156,120.7804251,447.8
14.05251884,120.7800129,433.9
14.05210897,120.7783616,386.8
14.05190624,120.7779493,365.6
14.05129695,120.7765058,306.8
14.05088927,120.7752679,268.4
14.05068319,120.7742355,247.4
14.04967509,120.7732077,242.4
14.04926961,120.7723831,237.1
14.04846311,120.7715609,220.7
14.0480565,120.7705296,207.6
14.04764988,120.7694984,199.1
14.04724325,120.7684671,188.1
14.04663722,120.7676437,177.4
14.0462317,120.7668191,171.9
14.04562566,120.7659957,166.1
14.04522013,120.7651711,163.5
14.04461408,120.7643477,156.1
14.04400802,120.7635243,146.5
14.04340308,120.7629075,140
14.04259762,120.7622919,137.8
14.04179442,120.7620898,133.1
14.04099234,120.7620943,137.4
14.04039192,120.7623045,139.2
14.03939159,120.7627236,147.6
14.03899055,120.7627258,149
14.03798908,120.7629382,148
14.03678936,120.7635652,148.6
14.03659337,120.7643931,154
14.03659677,120.7650132,156.9
14.03660469,120.7664602,169.8
14.03701364,120.7679048,173.5
14.03721867,120.7687305,177.1
14.0376276,120.7701752,185.4
14.03783487,120.7714142,180.9
14.03803988,120.7722399,185.5
14.03844876,120.7736845,198.5
14.0388554,120.7747157,209.2
14.039467,120.7765725,233.5
14.04007412,120.7776026,240.4
14.0406868,120.7796661,268.2
14.04069125,120.7804929,279.3
14.04130611,120.7829697,336.5
14.04171156,120.7837942,357.9
14.04232083,120.7852376,417.7
14.04312838,120.7862665,459.9
14.04433914,120.7877066,491.4
14.04454185,120.7881188,494.2
14.04595308,120.7895577,538.4
14.04655569,120.789761,553.1
14.04776639,120.7912011,579.9
14.04897707,120.7926411,563.1
14.04998832,120.794289,515.7
14.05160433,120.7965535,479.7
14.05281494,120.7979935,491.9
14.0534197,120.7986102,514
14.05402554,120.7994336,535.4
14.05523395,120.8004603,552.9
14.05603919,120.8010759,552.7
14.05745241,120.8029282,503.7
14.05825872,120.8037505,528.2
14.05906503,120.8045727,539.1
14.06067763,120.8062173,496.3
14.06188706,120.8074507,467.4
14.06269443,120.8084797,470.1
14.06491278,120.8109477,443
14.06571797,120.8115634,438.4
14.06632483,120.8125935,430.4
14.06733266,120.8136214,430.7
14.06894627,120.8154728,449.3
14.0693494,120.815884,463.8
14.07035722,120.8169119,447
14.07055986,120.8173242,427.2
14.07156768,120.8183521,415.2
14.07217558,120.819589,473
14.07278134,120.8204125,487.6
14.07318661,120.8212371,500.9
14.07419442,120.8222651,486.6
14.07480017,120.8230886,473.3
14.07540593,120.8239121,449.6
14.07581012,120.82453,431.1
14.07641481,120.8251469,419.4
14.07702163,120.8261771,436.5
14.07762525,120.8265872,447
14.07863306,120.8276153,465.1
14.07903725,120.8282333,454.8
14.07984563,120.8294691,449.2
14.08065507,120.8309118,480.6
14.08106032,120.8317365,487.9
14.08126614,120.8327689,477.7
14.08106988,120.8335969,480.7
14.08107413,120.8344238,490
14.08107944,120.8354573,507.2
14.08068268,120.8362864,523.2
14.07988173,120.8364974,529.1
14.07908185,120.8369152,534.1
14.07827985,120.8369195,531.9
14.07767835,120.8369228,520.2
14.07587386,120.8369325,515
14.07467087,120.836939,519.1
14.07386676,120.8365299,530.9
14.072057,120.8355062,545.4
14.07105028,120.8346848,519.8
14.06964258,120.8338656,513.1
14.06803014,120.8322207,498.8
14.06742548,120.8316038,501.3
14.06581304,120.829959,525.7
14.06460265,120.8285187,524.1
14.06419954,120.8281075,525.3
14.06298914,120.8266672,518.8
14.0625839,120.8258426,534
14.06197816,120.8250191,546
14.06116873,120.8235767,560.5
14.06076348,120.8227522,561.9
14.05995511,120.8215164,559.3
14.05954986,120.8206919,570.1
14.05853991,120.8192506,549.2
14.05793415,120.8184272,541.2
14.05671942,120.8161603,537.2
14.0561115,120.8149235,525.8
14.05529771,120.8126545,564.3
14.05428879,120.8114199,575.6
14.05307505,120.8093598,593.6
14.05206502,120.8079186,613.7
14.05166078,120.8073008,612.8
14.05064857,120.8054463,611.6
14.05024325,120.8046218,593.5
14.04943367,120.8031795,563.1
14.04822199,120.8015328,544.8
14.04721188,120.8000916,538.5
14.04660603,120.7992683,530.2
14.04579749,120.7980327,533.3
14.04478734,120.7965915,546.3
14.04458465,120.7961793,549.5
14.04397986,120.7955626,564.6
14.04276808,120.7939159,567.6
14.04175897,120.7926815,534.4
14.04115197,120.7916514,498
14.04054495,120.7906214,450.9
14.03973521,120.7891792,454.1
14.03792069,120.7873291,399.4
14.0369126,120.7863014,370.6
14.03650936,120.7858902,356.3
14.03610169,120.7846524,349.7
14.03489194,120.7834191,336.8
14.03448757,120.7828013,329.5
14.0332778,120.7815679,290
14.03247126,120.7807457,288.5
14.0314642,120.7799246,239.4
14.03126144,120.7795123,220.9
14.03005271,120.7784856,194.7
14.02944666,120.7776623,181.5
14.02824014,120.777049,178.8
14.02743467,120.7764334,174.9
14.02683083,120.7760234,172.5
14.02602534,120.7754078,168
14.02522096,120.7749989,166.7
14.02441657,120.77459,167.3
14.02361331,120.7743879,164.7
14.02261063,120.7743935,161.2
14.02200901,120.7743968,160.7
14.02100632,120.7744024,162.9
14.02000699,120.7750281,165
14.01940875,120.7756515,163.7
14.01901217,120.7764805,165.7
14.01881726,120.777515,168.5
14.01882175,120.7783417,173.8
14.01862682,120.7793763,175.6
14.01823695,120.7814453,183.3
14.01804423,120.7828931,180.4
14.01804758,120.7835132,182.2
14.01825482,120.7847521,183.8
14.01825927,120.7855788,187.2
14.0186648,120.7864032,192.3
14.01886757,120.7868155,193.7
14.02008078,120.7886688,207
14.02048739,120.7896999,225
14.02149891,120.7913477,250.6
14.02210713,120.7925844,252.9
14.02291366,120.7934066,273.7
14.02312079,120.7946455,312.3
14.02433384,120.7964988,382.5
14.02574956,120.7987643,406.7
14.02615389,120.7993821,390.8
14.02695926,120.7999976,389.3
14.02756519,120.800821,379.6
14.02938076,120.8028776,491.1
14.03039095,120.8043187,516.4
14.03140221,120.8059665,451.5
14.03241344,120.8076142,494.9
14.03302038,120.8086442,545.4
14.03463419,120.8104954,548.8
14.03543946,120.8111109,540.5
14.03604529,120.8119343,546.4
14.03665005,120.8125509,583.5
14.03745423,120.8129598,584.1
14.03825841,120.8133687,551.3
14.04027206,120.815011,490.5
14.04127994,120.8160388,496
14.04188573,120.8168622,500.7
14.04289146,120.8174767,516.8
14.04409875,120.8182968,509.1
14.04550653,120.8191157,495.1
14.04651224,120.8197302,494.2
14.04772057,120.820757,511.4
14.04812264,120.8209615,496.1
14.04872733,120.8215782,476.5
14.04933202,120.8221949,466
14.05033877,120.8230161,496.3
14.05114501,120.8238384,517.1
14.05215175,120.8246597,521
14.05356267,120.8260987,531.7
14.05436996,120.8271278,548.3
14.05497463,120.8277445,578.9
14.05537774,120.8281557,597.7
14.05658707,120.8293893,613.4
14.05739329,120.8302116,626.5
14.0577964,120.8306228,617.9
14.05880417,120.8316508,606.8
14.05940988,120.8324743,580.6
14.06001349,120.8328844,559.3
14.0610223,120.8341191,552
14.06142752,120.8349437,580.1
14.06163223,120.8357694,601.3
14.06163434,120.8361828,602.3
14.06184115,120.837422,594.5
14.06184536,120.8382488,588.9
14.06165012,120.8392834,589.6
14.06125332,120.8401123,605.1
14.06085757,120.841148,621.9
14.06005872,120.8417725,627.9
14.05925882,120.8421902,625.3
14.05845786,120.8424013,626.6
14.05765691,120.8426123,622.1
14.05705541,120.8426156,619.3
14.05585031,120.8422087,620.9
14.05464312,120.8413884,620.3
14.05383902,120.8409794,605.5
14.05303388,120.8403636,592.2
14.05182563,120.8393367,583.8
14.05041793,120.8385176,561.6
14.04941018,120.8374896,491.4
14.04880552,120.8368728,497.9
14.04759726,120.8358459,487.1
14.0467921,120.8352302,509.1
14.04578433,120.8342023,553.4
14.04457079,120.832142,542
14.04396401,120.8311119,512.9
14.04295516,120.8298773,439.2
14.04214891,120.829055,403.6
14.04154212,120.8280249,433.7
14.04113899,120.8276137,444.2
14.04073375,120.8267892,462.9
14.03992749,120.8259669,463.2
14.03972274,120.8251413,451.4
14.03891541,120.8241124,451.7
14.03830858,120.8230823,412.4
14.03770174,120.8220522,445.7
14.0370949,120.8210222,463.6
14.03648911,120.8201988,429.2
14.03588438,120.8195821,412.2
14.03487543,120.8183477,425.5
14.03446906,120.8173165,435.8
14.03426642,120.8169043,434.9
14.03365739,120.8154609,442.5
14.03304942,120.8142243,467.8
14.03244573,120.8138142,477.4
14.03183989,120.8129909,474.2
14.03042553,120.810932,474
14.02941863,120.8101109,419.2
14.02881384,120.8094942,395.9
14.02800852,120.8088787,381.7
14.02740372,120.808262,396.3
14.02599573,120.8074431,363.5
14.02498986,120.8068287,388.7
14.02378346,120.8062154,357.9
14.02237434,120.8051899,325.6
14.02217164,120.8047776,317.5
14.02096519,120.8041643,301.9
14.01995817,120.8033432,281.1
14.0193533,120.8027266,263.1
14.01854898,120.8023177,260.7
14.01713976,120.8012922,252.3
14.01613378,120.8006778,240.1
14.01512888,120.80027,242
14.01412287,120.7996556,230.3
14.01331959,120.7994534,236.1
14.01231466,120.7990456,242.9
14.0113108,120.7988445,228.5
14.01070915,120.7988478,205.3
14.00990693,120.7988523,174.9
14.00830137,120.7986545,230.3
14.00750132,120.7990723,236.2
14.00730514,120.7999,242.8
14.00731169,120.80114,243.2
14.00731606,120.8019667,247.2
14.00772154,120.8027911,253.1
14.00812701,120.8036155,257.7
14.00994288,120.8056721,266.9
14.01055105,120.8069087,250.5
14.01196895,120.8095876,237.7
14.01237652,120.8108253,266.4
14.01298246,120.8116486,254.2
14.01379325,120.8132975,269.8
14.01460079,120.8143263,264
14.01520456,120.8147363,246.9
14.01600887,120.8151452,237.8
14.01782122,120.8165819,290.4
14.01862658,120.8171974,294.7
14.01923139,120.8178141,319.7
14.02003779,120.8186363,332.1
14.02104685,120.8198707,336.8
14.0214511,120.8204885,342.5
14.02245801,120.8213096,352.6
14.02347021,120.8231641,338.4
14.02447814,120.8241919,322.2
14.02508395,120.8250153,315.6
14.02589134,120.8260442,314.8
14.02730556,120.8281032,315.4
14.02811397,120.8293388,387.5
14.02972865,120.8313967,397.5
14.03053703,120.8326323,415.2
14.03215061,120.8344836,468.3
14.03315739,120.8353048,488.3
14.03396259,120.8359205,495.7
14.03597506,120.8373563,486
14.037787,120.8387932,444.1
14.03939527,120.8396112,449.7
14.03979733,120.8398157,458.6
14.04120404,120.8404281,467.2
14.04241022,120.8410416,474.8
14.04382004,120.8422741,484
